SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.02355872391204165,0.503652277570422,0.17715863211712382,0,0.651643124220982,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1.6125732136881425,-0.3107385849841083,0.8364471205897712,0,-0.06009882364781875,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,-1.2802480369298874,0.5019902554019434,-0.9721126550959271,1,-0.6270614236143852,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.5468567339563023,1.3895100933695332,-0.1539084416941483,1,1.2335835833792712,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.2866215234776603,1.251562253385807,1.9283419779665274,0,1.4186982769789311,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,-1.2395040756535771,-0.62486077482657,-0.9700831927564657,1,-1.0132448809644858,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2802480369298874,-1.3145999747452028,-0.996223550063659,0,-1.5226028356730696,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.1643896396487294,-1.4974224132778524,-0.5113805852916741,0,-1.342109600040193,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.13941712119319946,-1.4891123024354593,-0.7691002430300198,0,-1.3463895636205345,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,-0.38388088885106114,0.7313493146519946,-0.13564328063899556,0,0.7617924847941007,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1.0014137945434884,-0.20104512186451856,0.5091963183516167,0,0.006007839091831069,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,1.6125732136881425,-0.6497911073537496,0.3778768693645097,0,-0.5267424681069778,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,1.368109446030281,-0.27251207510909975,0.6643840092006505,0,-0.08284676152543975,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,1.3273654847539706,0.6449241618911058,1.3417391243691557,0,0.7076227690892284,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.9950403079957154,0.5053142997389005,-0.7317978428557886,0,0.33812410557603606,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,-1.1580161531009565,0.17789593254861,-0.8889708772977739,1,-0.17740622970971365,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5718292524118322,-1.3312201964299892,-0.19694627891468347,0,-1.100231748832949,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,0,-1.6053564336766626,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-1.1580161531009565,-0.49023697917980086,-0.9282365616917014,1,-0.7607781285073197,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.8320644628904743,-1.5107185906256815,-0.910589063087689,0,-1.3833776277599419,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-0.3431369275747509,-0.47195473532653576,-0.4387831879094181,0,-0.24688647833055224,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0,-0.05792919864057891,0.5435408096139093,0.11578945572167083,0,0.6709308094283569,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,-1.2802480369298874,-0.3190486958265014,-0.983009985483905,1,-1.031816645532949,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-0.09867315991688919,0.8343946890976701,0.19405611203046577,0,0.9425874675505397,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,0.5939741817803856,0.6814886495976356,0.804703682475804,0,0.8679997634199988,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,0.8791819107145575,1.436046714086935,1.5341630372726553,0,1.4963169463298323,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,0.7162060656093164,0.9540602852281315,1.087173957006277,0,1.1144752742667035,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,-1.2802480369298874,0.6582203392389346,-0.9700390740099558,1,-0.5500432234922296,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,1.6125732136881425,-1.4808021915930663,-0.316066894491767,0,-1.2329035113721423,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.13941712119319946,-1.3179240190821602,-0.6976499330570247,0,-1.1694661946874403,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-1.2395040756535771,-0.3456410505221597,-0.9570240437894967,1,-0.6898776861253635,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9135523854430948,-1.1700040460875616,-0.8754264221191944,0,-1.0453730405254367,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
0,-0.5876006952326126,0.277617262657328,-0.43119476350969277,0,0.3163037196511698,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.8728084241667845,1.0039209502824906,-0.5131012164055653,1,1.123327386963263,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.6690886177852331,-1.4974224132778524,-0.881911877856169,0,-1.38818246011569,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.6125732136881425,0.72470122597808,1.7943974635620732,0,0.9147167865255244,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1.6125732136881425,1.4759352461304225,2.4684436727423256,0,1.6006299672112119,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0.3495104141225239,0.32913994988016554,0.3989876895695595,0,0.5510361208073451,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
1,1.3273654847539706,0.9839766842607471,1.6954170557668184,0,1.1056991077605771,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,-0.791320501614164,-0.3323448731743307,-0.6847231403295856,0,-0.2244130825502272,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.1580161531009565,0.35074623807038746,-0.8867428805990173,0,-0.14430479050827674,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.3495104141225239,0.0067076491953105815,0.10963489058352159,0,0.03925915474740694,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1,-0.7098325790615434,0.3191678168692938,-0.5333958398001795,1,0.2641784400332213,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2802480369298874,-0.5400976442341598,-0.9859438821268218,1,-1.1407892052802546,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.3902543753988342,1.1368827237607813,0.8890587258029831,0,1.3398180146363357,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
0,0.7569500268856267,0.9540602852281315,1.0307240208466926,0,0.9751629416928038,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,-1.2395040756535771,0.18620604339100316,-0.9424427980679313,1,-0.328820733779654,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-1.2802480369298874,-0.8176553463700914,-0.9896277974604095,1,-1.2776194118802549,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.01718523736426863,0.6283039402063195,0.154415418291203,0,0.6788712939952708,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,-0.9135523854430948,-1.494098368940895,-0.9221922934198271,0,-1.361192352438339,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.4088534073065913,-0.17445276716886055,0.8032257044677178,0,0.04157029747113894,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1.1643896396487294,1.672053862010901,2.0845443999852917,0,1.768194028022668,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.7162060656093164,1.6471235294837214,1.5475971955849601,0,1.7851151878877451,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,-1.2395040756535771,-0.6713973955439717,-0.9718258832436119,1,-1.0563969221676797,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.13941712119319946,-0.6581012181961428,-0.4652985545619467,0,-0.5941238529238461,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1,-1.1987601143772668,-0.7860769251689975,-0.949038550671181,1,-0.8531999686539068,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1,-0.791320501614164,1.3994822263804054,-0.40545147492108974,1,1.25742645171496,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,1.0014137945434884,0.8327326669291911,1.1656391476743673,0,0.8467663127657543,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.05792919864057891,-0.4968850678537152,-0.3367144678584616,0,-0.37951755433878603,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,0.512486259227765,1.6122210639456702,1.2128020876935903,0,1.6489653219936902,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,1.1643896396487294,0.7745618910324389,1.4309692891856933,0,0.985113989169122,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0.7162060656093164,-1.3262341299245533,-0.4800342158962971,0,-1.168277344706414,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,-0.5468567339563023,1.3363253839782172,-0.1217899942348458,0,1.3528798593131637,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,1.082901717096109,-1.5107185906256815,-0.5222337969331416,1,-1.335738110412151,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.5718292524118322,-1.3478404181147754,-0.24280771591186065,0,-1.1475487813548055,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
1,-0.6690886177852331,0.9856387064292257,-0.34064103629785425,1,0.9770185115956215,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,1.0014137945434884,-0.1678046784949459,0.5147993991583907,0,0.013184149741511268,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0,-1.2802480369298874,-1.3295581742615106,-0.9964220844229541,1,-1.529976918663489,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.506112772679992,1.404468292885841,-0.04908229998631472,0,1.453444403798907,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.2802480369298874,0.1928541320649173,-0.9762156985213601,1,-0.7794591387497151,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.1172721918246462,0.6848126939345931,-0.8304032413057079,1,0.25455116501795216,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.797693988161937,1.3379874061466956,1.4742497795120337,1,1.5418774517646727,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.46536881140368175,0.005045627026832042,-0.41626056781604737,0,0.05954763704908914,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.7505765403378537,-0.32569678450041606,-0.666788869873258,0,-0.24972686585278753,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.1172721918246462,-0.47361675749501453,-0.8993829014741411,0,-0.599476890946521,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.076528230548336,-0.3207107179949802,-0.8649041010765519,0,-0.42456676371874763,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.9135523854430948,-0.4520104693047921,-0.7875418790712128,0,-0.45187108832685086,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2802480369298874,-1.3096139082397669,-0.996157371943894,0,-1.5201448080095965,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.4495973685829016,-0.34397902835368094,0.6196255408662242,0,-0.18475893854653735,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.5876006952326126,1.0089070167879266,-0.2220719050521461,1,1.1339213424485242,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,-0.42462485012737144,0.3723525262606099,-0.22046157080453005,0,0.6051585311614568,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,-0.506112772679992,-0.6797075063863649,-0.59831657528969,0,-0.48941187445989404,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2802480369298874,0.1729098660431739,-0.9764804110004203,1,-0.7892912494036072,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.9950403079957154,0.3224918612062509,-0.7397612766008492,1,0.2723946250935341,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9135523854430948,-0.6630872847015785,-0.8152705112527672,1,-0.6391281048714349,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.3431369275747509,0.375676570597567,-0.25174176208014193,1,0.3088899632317961,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.10504664646466222,-0.11960603560906545,-0.11563542909669645,0,-0.09630952442742473,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,-0.38388088885106114,0.7313493146519946,-0.15110690129076138,0,0.7139292239025833,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,-1.076528230548336,0.8161124452444047,-0.7568572908734862,0,0.7220446168232565,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8320644628904743,-1.499084435446331,-0.9101478756225888,0,-1.3808565737461231,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2802480369298874,-1.4808021915930663,-0.9984294873891606,0,-1.6045370911221717,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5718292524118322,0.37401454842908843,1.3911300610871353,0,0.5382485245104672,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.10504664646466222,1.196715521826012,0.5092183777248718,0,1.19306254215661,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.3087664528462136,0.32415388337472945,0.32314756431881625,0,0.47429484133949484,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2802480369298874,0.2925754621736353,-0.9748921361260592,1,-0.7302985854802538,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.38388088885106114,0.003383604858353504,-0.3412586987489947,0,0.12536815559320102,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
1,-1.1580161531009565,1.0188791497987983,-0.8326091786312094,1,0.6599618609801083,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1580161531009565,0.8510149107824564,-0.8500140241294165,0,0.4013773507827425,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,1.4495973685829016,-0.14952243464168102,0.8054757605397296,0,0.015326888166124496,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.22727853029359305,0.5668091199726097,0.37871512554820014,0,0.7037609727135151,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.797693988161937,-1.3295581742615106,-0.4651000202026516,0,-1.1763301209929877,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.01718523736426863,0.3357880385540801,0.008845614181355784,1,0.3511839293233775,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.13941712119319946,0.3573943267443021,-0.10098800525536616,0,0.3079722995707665,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0.22727853029359305,1.2083496770053626,0.6434937827281509,0,1.2080978281779107,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0.6347181430566958,0.4637637455269347,0.6172872473011924,0,0.5266397782154595,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-1.2802480369298874,-1.5140426349626388,-0.998870674854261,0,-1.620923942211992,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.42462485012737144,0.8061403122335331,-0.17517367751198323,0,0.7514289889327667,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,0.4309983366751445,1.6703918398424222,1.152293226855083,0,1.709778027480775,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-1.1172721918246462,0.15130357785295148,-0.8566538954791763,0,-0.07045471493015247,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.1172721918246462,0.525258565760644,-0.8240280824350084,1,0.3334811644339203,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.7569500268856267,1.504189622994559,1.5014048679889576,0,1.647559560353376,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
0,1.5718292524118322,-1.4924363467724167,-0.4095103996000126,0,-1.319542439251712,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0.22727853029359305,0.5152864327497723,0.3420745065716196,1,0.6339697940976393,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False
1,-0.3431369275747509,0.9424261300487813,-0.023052239545396466,1,0.9884199042244685,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.10504664646466222,0.8875793984889861,0.42047351911994446,0,1.0099394812278668,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1,0.8791819107145575,0.5867533859943537,0.9118460583754143,1,0.6557906625208814,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,1.6125732136881425,-0.15949456765255274,0.8738598176302775,0,-0.02202745454050978,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.2802480369298874,-0.6647493068700573,-0.987598335120948,0,-1.202239896867081,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9542963467194051,-0.5384356220656811,-0.8210500670455813,0,-0.5523373826448041,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1.4903413298592119,-0.1578325454840742,0.8353441519270204,0,0.019142344219046308,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,0.797693988161937,1.2598723642282001,1.2595017808744582,0,1.24088500769033,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.8728084241667845,0.6017115855106615,-0.6190965048959146,0,0.4671705579083712,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1,-1.2395040756535771,0.18454402122252414,-0.9460164165352438,1,-0.4173097296646842,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.18016108246950976,-0.960589252859254,-0.5778013581625255,0,-0.8360220282011294,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,-0.6283446565089229,0.5934014746682683,-0.35879590048673204,0,0.7402392237079061,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0.10504664646466222,-1.494098368940895,-0.6811715812355281,0,-1.263280917176662,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.9950403079957154,-1.5157046571311175,-0.9359132235844468,0,-1.3466262625807208,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.5532302205040753,1.0005969059455335,0.9439865652079716,0,1.147808877616246,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,-1.0357842692720256,0.3008855730160285,-0.7818064420249087,1,0.1580735792266343,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2395040756535771,0.525258565760644,-0.9386265264948136,1,-0.2343232258283564,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1.4495973685829016,0.36570443758669524,1.3282608473103412,1,0.578155850452579,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0,0.4309983366751445,1.323029206630388,1.0926226222002662,1,1.6090361361217655,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,1.4495973685829016,0.776223913200918,1.7052555362385555,0,0.9840272781700142,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,0.1457906077409725,0.9972728616085759,0.5657565513774765,0,1.2219954223315646,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.24587756220135,1.2831406745869012,1.9057972984999014,1,1.444953478874092,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.01718523736426863,-0.3373309396797665,-0.19994635367736566,0,-0.1188207542073802,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1.5718292524118322,0.6964468491139434,1.7384990117338641,0,0.8966426135540808,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1.368109446030281,0.08814673545076371,0.9817963309670681,0,0.2690792091184789,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,1.24587756220135,-1.472492080750673,-0.4214004017844659,0,-1.2562396920990049,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0.3495104141225239,-1.4808021915930663,-0.6257363762456742,0,-1.2613886260389089,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,-1.2802480369298874,0.24271479711927632,-0.9755539173237097,0,-0.7548788621149845,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2395040756535771,0.8510149107824564,-0.93315580192757,1,-0.09885859015250807,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.5310852911355222,-1.5073945462887242,-0.43227567279918855,0,-1.334673349759179,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.38388088885106114,-0.6597632403646212,-0.5675658089721984,0,-0.575101449950413,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,1.2866215234776603,1.070401837021636,1.829868935756138,0,1.3061584258020715,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,0.18653456901728277,-0.06642132621774938,-0.0020075974601117875,0,0.02897322277887175,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
