avatarThumbnail;cid;createTime;createTimeISO;diggCount;input;likedByAuthor;pinnedByAuthor;repliesToId;replyCommentTotal;submittedVideoUrl;text;uid;uniqueId;videoWebUrl
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b98bae9258ab45a93f185984e8f7f79e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6250b2ca&x-expires=1746770400&x-signature=y8oi%2FFTuTCBoWEEGsjleM3FKpfM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,50003E+18;1746236571;2025-05-03T01:42:51.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49987E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;ututu tayangku☹️;6,85783E+18;pinqyee;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/282bc3113016017d23b4b5e02c74d97b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=32d33761&x-expires=1746770400&x-signature=%2BA9pYVQRx5TkEZZz3w7Yoh4%2BeDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49995E+18;1746219111;2025-05-02T20:51:51.000Z;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49986E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;Aku juga bangga bangettt kak😭;7,40481E+18;nurulfaradila821;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/06cd8be51e22e4283179962528f1aa5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4490772&x-expires=1746770400&x-signature=B77dOSYWYEgjTMRWKpqnMh2rDhs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,49992E+18;1746212327;2025-05-02T18:58:47.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49985E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;dirhadirrrr;6,87158E+18;joshuaaaaa._08;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0d403aa1c3a6ba542cddd6d929b3572e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c907b732&x-expires=1746770400&x-signature=BEIyv74B22lswTAp08ouobI0Ow8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,4999E+18;1746207665;2025-05-02T17:41:05.000Z;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,4999E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;tidur kau by;6,56842E+18;xxxnotfoundd;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/85a500808de4e4235cef14459cf6a612~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a23d308&x-expires=1746770400&x-signature=nAYW%2BjbpCJspwbKZObIFS6%2FGqg0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8;7,49991E+18;1746208901;2025-05-02T18:01:41.000Z;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49991E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;real, bertukar sementara bermakna selamanya...;;;
"salam hangat untuk kalian yg pernah ikut kegiatan ini🫶""";6,94988E+18;arzayn13;https://www.tiktok.com/@moodieyes/video/7499724737812188424;;;;;;;;;;;
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/93a1edec0093bf1262b22d654f756b5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d07317b0&x-expires=1746770400&x-signature=c5A068mUyXyn%2FfwdBVE04u2%2F8ro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49988E+18;1746202805;2025-05-02T16:20:05.000Z;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49988E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;program ini bakal menjadi core memory yang paling indah dari program ini juga aku dapat banyak ilmu baru belajar budaya yang belum aku tau dan pengalaman saat kontribusi itu paling menyenangkan🥰🥰🥰;6,8428E+18;listinanggraini28;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f9cd89ea4a379f716ad342de57b8bf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0f608836&x-expires=1746770400&x-signature=VNj3bhn6F6SkSxCxWhrsk%2F9Tffs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,50162E+18;1746607999;2025-05-07T08:53:19.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49983E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;me too;1,10044E+17;c4ndyun;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8261822104f359893b3505c221f3ebd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f5331cf&x-expires=1746770400&x-signature=emsl6ztlBYJy93iC%2FszGUuPqKj8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49984E+18;1746192602;2025-05-02T13:30:02.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49983E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;samaa🔥;6,89823E+18;hhmm_______;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9f684de2095996a02b2d162bd78a8864~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=528711da&x-expires=1746770400&x-signature=ZR9YbLs1kOHdrnDH9NP8bTOz2u0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,49988E+18;1746201995;2025-05-02T16:06:35.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49988E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;Sama😭;7,01464E+18;hyhyhyhyey;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/2b3383657a4d55a77b139b391379263b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=724afd13&x-expires=1746770400&x-signature=OsnLhhdzEP0VDyAXOWu4Er%2BEnPA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,49984E+18;1746192337;2025-05-02T13:25:37.000Z;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;🥰🥰;6,66819E+18;annyeonghy;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cdde2c92fb62f97fc2ccd3b43f5f411c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b478ddd2&x-expires=1746770400&x-signature=Xhv9p0upSfS%2BC15K1lzAOObL9PA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8;7,50007E+18;1746246073;2025-05-03T04:21:13.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;akuu;6,87584E+18;userabc193;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d29d87b405e3a8cc5504eac0a8c5c299~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3195bb63&x-expires=1746770400&x-signature=G28rdFuYBJGvXFJM5CI4o9eoanw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8;7,49988E+18;1746201132;2025-05-02T15:52:12.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;akuu;6,77231E+18;isfum;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3920a6ea3b125badd6ffbc25c79b022d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26edda3c&x-expires=1746770400&x-signature=9bMpERBi3f4y6uvNtsYLJL1uBUw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8;7,49986E+18;1746197596;2025-05-02T14:53:16.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;akuu;6,625E+18;cannydjn;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7a363a855f4c261e73abebb286ea4032~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c5a3683&x-expires=1746770400&x-signature=tmZNsMG%2BX3E2z3L8VzUnBrwlQDE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8;7,49985E+18;1746196047;2025-05-02T14:27:27.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;aku kak;7,05074E+18;misyuukm;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/948310a32a6f2354630cf5113b305c71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b64f8774&x-expires=1746770400&x-signature=QwXhRXa0DySeRMGkuDzdQm0Z8Zs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8;7,50003E+18;1746237866;2025-05-03T02:04:26.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;😭;6,74134E+18;ochaazr07;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f9cd89ea4a379f716ad342de57b8bf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0f608836&x-expires=1746770400&x-signature=VNj3bhn6F6SkSxCxWhrsk%2F9Tffs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,50162E+18;1746608018;2025-05-07T08:53:38.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49983E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;real;1,10044E+17;c4ndyun;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f533dfc5f235e4b1652fc382e00c4258~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d1b6299&x-expires=1746770400&x-signature=oZm534U1x3vylFp8BnuZTvFbCgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,50005E+18;1746241703;2025-05-03T03:08:23.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49983E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;walaupun udah setahun gamonnya ga bisa d bendung;6,80923E+18;lokwaayoenikiaakutykaab;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2b8edf28017dec66ef03b87966bcdefc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9ca03567&x-expires=1746770400&x-signature=0booilwjReRIN0m9HSkPxv2wCwA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49993E+18;1746214202;2025-05-02T19:30:02.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49983E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;❤️❤️❤️;7,00956E+18;elitmarbun;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b73528cf09db7dd5639f52cfc8dfbed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=455715c3&x-expires=1746770400&x-signature=ieU1TTJmaJOdigPm5NssVPsthmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49982E+18;1746188135;2025-05-02T12:15:35.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;;7,49981E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;pmm3 UPH hadirr;6,67117E+18;sug4rcand1y_;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/898a011908f7aac09f451aa22339eca5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d14303c0&x-expires=1746770400&x-signature=%2F7h8FWFw1gqbvsSCmmccuxwvJu8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,49988E+18;1746201380;2025-05-02T15:56:20.000Z;8;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;blm smpt ikut udh bubar aja;7,00375E+18;8.butterfly;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a3053734c798f8cb80762bb6cf9dad95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=066586ff&x-expires=1746770400&x-signature=GqgO30GYWSEvLS6ilOPi%2B%2FQlQms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,49993E+18;1746213114;2025-05-02T19:11:54.000Z;5;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;3;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;sedih bgt anj;6,80783E+18;khllllllllllllll;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ab4e288d5519ded36ae6ca01fef435f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3bde0b65&x-expires=1746770400&x-signature=dMdomlWTaI%2Bmad0UdJBOUxQYk2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5;7,49981E+18;1746185683;2025-05-02T11:34:43.000Z;8;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;gw baru mau ikuttt udh diapus aja anjirrr😭;6,89088E+18;ruthh_lbnraja;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f92a3e9416626e186f6feb4210c1eaed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bbdb6f1b&x-expires=1746770400&x-signature=%2BDati2micZLJl9Cw6J2sD0I8qOo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49985E+18;1746195522;2025-05-02T14:18:42.000Z;6;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;5;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;aa untung aku bisa ikot pmm 2 ke ust jogja🤗🤗;6,90222E+18;anak_bungsu1002;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c4deed6fe66bf7247743610d94f5ecb7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4b5c61ae&x-expires=1746770400&x-signature=Jg%2Fz7qePY2WzSu9VPI6VFmPKevU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49983E+18;1746191396;2025-05-02T13:09:56.000Z;5;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;huuu pmm 4 angktn terakhir 🥹❤️;7,27402E+18;whoopsjuw;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/523046ee98801eb61346c6b805744add~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8cdf1b05&x-expires=1746770400&x-signature=O53yhUVj9mLmyoc7wwtBCziLmZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49982E+18;1746188763;2025-05-02T12:26:03.000Z;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;11;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;itu si IISMA dihapus jga gak?;7,04718E+18;bismilahtobat03;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/a24474006a144bc2844ffeb631efa2ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7065e009&x-expires=1746770400&x-signature=ICSQC%2FdsFgJsqHnpM8HxhLFb5wc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49987E+18;1746200650;2025-05-02T15:44:10.000Z;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;10;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;ah elaaaah 😭 gimana mau banyakin sorotan igeh klo banyak kegiatan diapus;6,63692E+18;sky.11.10;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e16382fa8ed3d35434aecf8c9d07f80~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91b60d86&x-expires=1746770400&x-signature=khJSgBQoVexYw4lS%2B5DzqTU2KTM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,50044E+18;1746332261;2025-05-04T04:17:41.000Z;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;3;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;gini amat angkatan 22 udh covid eh ga kebagian program, lebih sakit dari life after break up😭;6,93965E+18;u.deserve1;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3c0233cf865d70b2ca51208e0be814b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=04ad8a25&x-expires=1746770400&x-signature=0zKkRDE7IL3IRdJH8ihYZ4Q0STM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,5004E+18;1746323809;2025-05-04T01:56:49.000Z;0;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;3;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;YAHHH BELUMM PUNN MASUKJ KULIAHH😞😞😞;7,20364E+18;__aaayyyeee6;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bcbadff29b4e2390be41d57698a1e87c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d1d48ab&x-expires=1746770400&x-signature=eRIFYC%2BjoE0JzQOZWy6JibmNrs0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49984E+18;1746192627;2025-05-02T13:30:27.000Z;1;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;3;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;pmm udah jadi limited edition;6,91184E+18;ianndisiniii;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35e4c9359e686d9bdbc35d4566c842a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=429a63b6&x-expires=1746770400&x-signature=HNLK7a5HtWHZ08xESLuCz56fCH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49986E+18;1746197455;2025-05-02T14:50:55.000Z;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;7,49984E+18;;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;discontinue bang😭;6,69865E+18;nialloryz;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e3bdd365d94bd40ccd2f57f75fa7bd3b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=66a21ee5&x-expires=1746770400&x-signature=WO4tUxukASc%2BA0k2UCXhw%2B4CixM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49987E+18;1746199166;2025-05-02T15:19:26.000Z;3;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;walaupun mnjadi alumni PMM batch 1 (online), tpi bangga jadi angkatan pertamaa di program ini🥹✨.;70278887171;dmasmlnua;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/569827df5d3a63ddb5cfd607764653e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c517cca&x-expires=1746770400&x-signature=lrSc2RsLD4ae6p0tWKjmJA3OT%2FI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49984E+18;1746191490;2025-05-02T13:11:30.000Z;3;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;beruntung kita masya Allah🥹;6,82855E+18;alulanz;https://www.tiktok.com/@moodieyes/video/7499724737812188424
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb5d5a7842af396e4b7e828182a1a7c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e0f6d9ae&x-expires=1746770400&x-signature=q2%2FCN56ZUx%2BwxoQCUXn2A6v723o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva;7,49999E+18;1746227785;2025-05-02T23:16:25.000Z;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;FALSE;FALSE;;2;https://www.tiktok.com/@moodieyes/video/7499724737812188424?is_from_webapp=1&sender_device=pc&web_id=7501957537399457288;yah padahal seru tau;7,27458E+18;zaschies;https://www.tiktok.com/@moodieyes/video/7499724737812188424
